cid,text,amp_prob
7039563793143595777,kagud mn 🤣,
7039563804220916482,bbm,
7039560791817110273,"take some rest too, parang hindi ka na po natutulog pops. 🥺",
7039563876274619137,🇵🇭✌️👊❤️💚🇵🇭,
7039563932956738306,We love marcoses ❤️❤️❤️,
7039563990808216322,Ang ngodoy mo tnu ta ngtitiwi haha😂😂😂,
7039564010320167682,BB yws,
7039564099419783938,lakas ng tama mo nangingitim na mata mo,
7039560561566581506,lusi m,
7039564131670049537,Ang caravan ni bbm walang bahid ng pakikipag away gaya Ng iba..,
7039564126645469954,That's my next President ❤️,
7039564151576085249,"MY PRESIDENT is tired'🥺😥
#BBM♥️SARA2022",
7039564320543425282,🥰🥰🥰🥰🥰🥰,
7039564336696034050,yan ang presidente ko.,
7039564414533518082,saya saya kanina bait ni sir bong2,
7039536813400359682,best your best.,
7039564482276475650,leni left the group,
7039564495672673025,Grabe di nya kaylangan ng kodigo galing tlga sa utak yung sinasabi nya,
7039560145781048065,Bakit ndi naiintindihan ng pinkilawan ang unity magkaisa para sa pagunlad ng pilipinas..puro pinaglalaban nila mag watak watak ang pilipino,
7039560107952374529,salute,
7039564746437329665,sa bacoor po yan anjan sila ngayon nag caravan proud bacoorenio solid #BBMSARA🥰,
7039540766729470722,Bbm,
7039564865224426242,tula 😂😂😂 pang grade 1 gasgas na pulitika 😂😂😂 uto uto po tau 😂😂😂,
7039541316627579650,NAKAKAHIYA SA MGA MAPAGCANCEL NA MGA MAQUELENI!🙄,
7039564962121073409,BBM Sarah 2022,
7039532722591105794,bbm bbm bbm bbm..,
7039541794916844289,#BBM🥰❤️💯🇵🇭SARAHD30🥰💚💯🇵🇭♥️♥️♥️💚💚💚2022🇵🇭🇵🇭🇵🇭♥️♥️♥️💚💚💚🙏🙏🙏,
7039541840315712258,✌🏻✌🏻✌🏻❤️❤️❤️👊👊💚💚,
7039559830596109058,MASAYANG MAKITA NA UNTING UNTI LUMALAKAS ANG BANSA NATIN💜,
7039565166405059329,"bbm solid,marcos ako nun png buhay ama nya",
7039565200432907010,"parang si President Ferdinand Marcos Ang nagsasalita 🥰
BBM❤️✌️",
7039559827613762306,"YAN ANG PRESIDENTE... PARA SA KAPAKANAN NG LAHAT. HINDI KAGAYA NI LUGAW.. laging sinasabi""ANG SA AKIN LANG"" SELFISH ACT",
7039565328082780929,"#BringBackMarcos
#BBMSara2022
kahit anong mangyari ilalaban ka namin BBM solid Pangasinan",
7039559792780116738,kitang-kita ko ang ang pagod sa mukha niya:(,
7039559787390141186,wla pong part 2 lods?,
7039565402502595330,alam n this,
7039559504631055105,"""taas noo, kahit magnanakaw ako"" 😳",
7039543000171266818,ito ang nagustuhan ko sa mga marcos hindi tlaga sila nagsasalita ng masama kahit patuloy silang sinisiraan.,
7039559482883506946,🥰🥰🥰🥰,
7039565593695519490,saan po yan?,
7039559440521560834,Hi,
7039565694224761601,"100% may magandang mangyayari sa pinas kapag nanalo to.
bbm sarah🥰",
7039559387622753025,salamat po s pa 13th month po😇😇😇😇😍,
7039559347370279682,we suport you bbm,
7039565793469793026,Walang script yaaaaann! A true leader must also be a good speaker and a good communicator. That's our President!💅,
7039543731620070146,👍🇵🇭,
7039559248740942594,tama😍😇😇,
7039566005651587841,✌✌✌👊👊😂,
7039559147410539265,❤️❤️💚💚,
7039566238875697922,BBM- SARA solid family ako pilipino taas noo kahit kanino at mapagmahal sa magiging president. Ngayon pa lang itaas ang bandila ng pilipinas❤️❤️❤️,
7039559110085952257,"I feel pain Everytime na makkita ko siyA,be strong Bbm
ikaw Ang winner ngayong
2022
Bbm for President ❤️SarA for VP 💚",
7039566280697332481,I can see his father in his eyes. Grabe! ❤️❤️❤️🥺🥺🥺,
7039566294320284418,Yes go Bbm laban lang para sa katutuhanan hayan mo ung mga taong naninira sau,
7039566306202583809,solid BBM,
7039566345327411969,BANGON PILIPINAS!!!!!!👊🏽👊🏽👊🏽✌🏼✌🏼✌🏼🇵🇭🇵🇭🇵🇭,
7039558937074549506,ganyan mag speech 🥰,
7039558730983473921,bbm ingat po sa kalusugan kailangan kapa namin hayaan nyo muna iba ang kumamay sa tao kaway lng sapat na. God bless po sa inyo ni sara.,
7039566574394917634,BBM lang talaga iami,
7039545815396418306,🤣😂😅,
7039566627003859713,BBM kmi,
7039558568475214593,Tama BBM,
7039558538472997633,LENY LUGAW PASOK KA NGA DITO😂,
7039558476515164929,yan ang kilangan nating pangulo,
7039566726442812162,cute pa rin kahit haggard na tignan :(,
7039566783099224833,bbmsara dds gadon 2022,
7039558280481915649,mas excited ako sa election kaysa new yr. narasan namin ang pagbabago ni PRRD. sana ipagpatuloy mo ng Maranasan namin ang Marcos Administration,
7039566848161678081,BBM AT SARA DUTERTE TAYO SA 2022,
7039558211632644866,#BringBackMarcos GO FOR RED PH🇵🇭🇵🇭🇵🇭,
7039566852896981762,Hahaha bangag na bangag ang itsura ni bbm,
7039566921200648962,nakakaiyak promise...,
7039566924535497474,Bbm Sarah Sure Win🥰,
7039566946148811521,barangay dimanula marawi city. BBM kami,
7039566973567075074,Yan qng akin presidente q mabit at may sariling paninindigan,
7039566975253119746,BBM SARA! ✌🏼❤️💚✌🏼,
7039566998795633409,tama po..🥰🥰🥰lo love ka namin BBM.❤️❤️❤️,
7039558082594603778,🤣🤣🤣🤣,
7039567135223481090,galing Mam bola,
7039567132585509634,tunay na maka pilipino.!!!!,
7039558087329596161,"Pag may delubyo tulad ng pagputok ng bulkan, pagbaha at pandemic asan ka ?, dapat nakiisa ka, talo ka pa ni Angel Locsin na tumulong ikaw natulog ka",
7039567213187695361,Actually ang kanta na AKO AY PILIPINO song natanggal sa every flag ceremony (elem days) simula nung naupo yung anak ni cory sa pagka pres. Share k lng,
7039567234838168321,❤️BBM / SARA for the Philippines❤️💯💯💯Republic of Maharlika💯💯💯,
7039546070342664962,🥰🥰🥰,
7039567267071656705,yan ang tatak ng marcos,
7039558047127716609,"godbless you sir bongbong marcos & maam Sarah duterte
BBM FOR PRESIDENT at Sarah duterte vice president",
7039567356519318274,gandang magsalita ni bbm.yan ang dapat presedente natin,
7039567374298710786,solid BBM / SARA,
7039567557036245761,God bless our next pres. and VP2022🙏🙏🙏🙏🙏✌️✌️✌️✌️🤜🤜🤜🤜🤜🤜🤜🤜🤜🤜,
7039558009181700865,hiss ewaanng,
7039567610723648257,"ako ay pilipino may dugong maharlika,,,,🥰🥰🥰",
7039567693070697217,YAN ANG PRESIDENTE!!,
7039567740981723905,ISABUHAY NATIN ANG PAGKAKAISA AT PAGMAMAHAL SA BAWAT ISA UPANG SABAY SABAY TAYONG LAHAT NA UMANGAT AT UMUNLAD BILANG MAMAMAYAN NG PILIPINAS. MABUHAY!,
7039567775710954242,"Laban bbm 1,000,000 percent supporters here bbm kami deto sa iloilo. Lutang yang leny na yan bawat interview sa kanya uto2x pa. Proud of you bbm",
7039567771000849154,SOLID BBM & SARA 2022❤💚✌👊,
7039567789669466881,kaya takot sila maupo ang Marcoses kasi Pilipino ang panalo at priority.😊😊✌✌👊👊,
7039557958342771458,BBM for PRESIDENT solid,
7039567853917618945,Bobo,
7039567869143188225,nanunuyo ang lalamunan 🤣🤣,
7039557913769558785,PROUD AKO NA IKAW ANG PRESIDENT KO BBM🥰🥰🥰🥰,
7039568039263847169,"@Genesis Dumbrigue:💚🤍❤️:🇵🇭✌️✌️:kung boboto po kayo kay bbm plss
Ferdinand Romualdez Marcos Jr. po real name ni BBM meron kasing 2 pang marcos na",
7039568039981581058,✌️✌️✌️✌️👊👊👊👊👊,
7039568242439914242,bbm-sara❤️❤️,
7039568360925364994,iba parin si tatay digs pag sya nag sasalita tagos Boto.,
7039568448234210050,gogogo bbm,
7039568474351665922,Solid BBM SARAH,
7039568487345292033,#BBMSARA 👊✌️🇵🇭❤️❤️❤️,
7039568521390457602,❤❤❤💚💚💚,
7039557902897758978,Boycott lahat ng Anti Marcos,
7039568536934990593,"Kawawa naman namumola na ang mukha sa init at pagod yata,kailangan mo rin ng pahinga sir ingat sa health s ir kailangan ka ng taong bayan..",
7039557776595026690,solid bbm,
7039568816749413121,try nyo I kumpara sa speech ni leni yan (lalaban tayo) wtf😂,
7039568877847741185,🥰🥰🥰,
7039568897339196161,Npakabait n tao tlga…May mga sense tlga lhat ng cnabi…godbless po lagi mr.president,
7039568947582649090,YES YAN PO ANG GUSTO NG PANGINOON ANG MAGKAISA ANG HWAG MAG AWAY AWAY NATUTUWA SI LORD GOD JESUS AKO AY PILIPINO TAAS NOO,
7039568965240701698,bbm at sara lang talaga,
7039568997897126657,🥰🥰🥰BBMSaraall,
7039557691253441281,leni for president 2022,
7039569009536434946,nice🥰🥰🥰,
7039557667794207490,Tama laang ibalik Ang disiplina napakadami Ng mga bastos..at walang galang Ng mga tao Lalo n s mga kabataan...,
7039569066742498049,AMAZING MAN,
7039569129933734658,"That's my president,,, proud to be pilipino👍👍👍bbm lng period...",
7039557638937690881,Yes.. Po. Patnubayan. Po kayo ng mahal. Na panginoon.. I Salute u sir bbm,
7039557594062537474,Kinakanta namin yan nung elementary. 🥺😌,
7039569237015839489,God bless 🥰🙏 ❤,
7039569286091883266,yan ang presidente di yung kakalabanin mo yung kapwa kandidato kaya yung laging inaaway mas lalong lumalakas eh🥰 go bbm my president🥰,
7039569300625376002,"We heard the man, let’s do it guys. Taas noo kahit kanino",
7039557506678932226,Nka take po ata si idol. 😂,
7039569321949119233,yessss bbm. sara kmi,
7039557459329221377,BBM Lang malakas,
7039569341801202434,"Yan ang Presidente
may
vision
BBM
Leader
may ❤",
7039569345722893057,this is my president🥰🥰🥰bbm Sarah 🥰,
7039557296002810626,Ramdam ko kahit pagod na sya sa pangangampanya d parin sya sumusuko❤️,
7039569472256180993,I think he will be the most loved president in God's will 🙏 except sa mga dilawan😁,
7039569524458914561,Tama po gnyn kc ang tunay na lider kpakanan ng pilipino inuuna hnd sarili,
7039557264419963650,bakit anu ba nagawa nyan ng pandemic whahahhaha mag icp din kau ...,
7039569564438496002,"#BBM PRESIDENT2022🙏✌️💪🇵🇭💯💥
#SARA DUTERTEVICE PRESIDENT2022🙏👊💪🇵🇭💯💥",
7039569557707064065,🤣😆😅😜😛,
7039557204492108545,"nakaka lungkot lang kahit SA mga paaralan Hindi ko na naririg na kinakanta Ang ""Ako At Pilipino"" sa flag ceremony🥺",
7039557091103212290,our future President. a brilliant leader. BBM.,
7039569637654479618,boy takam,
7039557065810969345,ako ay pilipino TaaS noobkahit Kay line lobredo😂😂😂,
7039556957736895233,Solid BBM 💯,
7039569710299480833,BBM! BBM! ✌🏻✌🏻✌🏻✌🏻✌🏻,
7039556952607326978,harry roque in the houseHAHAHA,
7039569805330367234,proud of you sir BBM!!! keep safe...,
7039546545984799489,BBM at sara lang malakas 2022,
7039556845241320193,loslos nmo marcos,
7039569872661758722,an empty promises again.. i hope u can all see kung sino ba talaga ung may mga nagawa na ung napatupad na talaga ah. realtalk 😏,
7039556768175424258,BBM solid from Bicol,
7039569953980318466,BBM FOR PRESIDENT 🥰,
7039569978353287937,Kaya pala Ang dami Ng natulungan mo 😂😂😂😂,
7039556750344848130,"GANYAN DAPAT SANA!!! KUNG MANGAMPANYA HINDI NANINIRA NG IBA!, YONG IBA TATAKBO LANG PARA SA SARILING INTEREST!, GOOD LUCK...BBM&SARA👍👍👍👍",
7039569969164190465,huuu?,
7039556699011220226,wow,
7039546721776780034,✌️✌️✌️✌️👊👊👊👊,
7039556653905609474,"""MAG NANAKAW YAN""",
7039556557969310466,Yan dapat ang speech ng matalinong candidate,
7039570252480709377,kapag si leni nag speech kasama ang marcos sa plataporma niya😂. adik siya kay bbm😂😂,
7039556514566669058,BBM mabuhay Ang pilipino.,
7039556489824617218,Sana to too ang mga sinasabi ng mga tatakbo bilang pangulo angaganda kc ng sinasabi sa oras ng kampanya pag nka upo n wla na,
7039570355933201153,😊😊,
7039570468928193282,Kqhit naboboringan ako sa pag message ni BBM still siya parin boto ko. I like prrd delivering his speech🥰,
7039570616726995714,yes bbm sara solid,
7039570754027340545,sa pula cover marcos bongbong,
7039570796666225409,✌️bbm n sara 👊 sen🇵🇭 pdu30 🌈 gadon 🇵🇭 marcoleta 🇵🇭 imee 🇵🇭 salvador 🇵🇭 bello 🇵🇭 roque 🌠 teodoro 🌠 eleazar 💪 padilla 💪 castriciones,
7039570786189492994,quote hangang sa election. ako ay pilipino taas noo kahit kanino. bbm,
7039570814094033665,BONGBONGSARA2022✌️✌️👊,
7039570815109071617,BBM<3////,
7039570824822833921,bong revilla ba yun? naka green na may shade ?,
7039570833735648001,tama pres.kaya sa ibang bansa angat ang pinoy sa ibang lahi.god bless bbm🇵🇭✌️💚👊❤️,
7039546862718321410,❤️❤️❤️❤️❤️,
7039570940866560769,Sna po loobin ng DIOS na kyo ang mamuno sa bansa,
7039570952321532674,Gnyan ang pangulo ko ang gusto mgkaisa Hindi mgsiraan I stand and support my president bbm 💖💪🏻💖,
7039570982013174530,mabuhay poh kau my future President🥰,
7039571025507730177,yan Ang president Namin from Acevedo and Blancaver clan Iloilo city gogogo BBM,
7039556217781994241,ganon dapat solid bbm,
7039571069606576897,i love marcos pero Hinde si BONG REVILLA KITA KO SA GILID SYA KAPAL TUMAKBO PA,
7039556121229017857,Gabayan po kayo NG panginoon. Mag karon po kayo ng malusog at matibay NG pngangatawan para sa tanong bayan. Salamat BBM SARA 🥰🥰🥰,
7039556091479081729,SolidBBMSara🙏🇵🇭👊🏻✌🏼💚❤️,
7039556027645166337,"correct 💯 magbuklod buklod ,,Ang hirap kc may mga taong sinilang na kontrabida✌️❤️👊",
7039571331091940098,✌️✌️✌️👊👊👊💞,
7039556002621981441,😂😂😂😂😂,
7039571337077818113,hindi daw nag hahanap ng gulo HAHAHA bakit puro sira kay leni? edi wowww HAHAH,
7039555916471272194,❤💚✌👊,
7039555915892212481,"proud to be a Filipino,, dahil kay BBM",
7039555913895904001,BBM SARA panalo naH 2022✌🏼👊🏼❤💚✌🏼👊🏼❤💚✌🏼👊🏼❤💚✌🏼👊🏼❤💚✌🏼👊🏼❤💚✌🏼👊🏼❤💚✌🏼👊🏼❤💚✌🏼👊🏼❤💚✌🏼👊🏼❤💚💚👊🏼❤💚✌🏼👊🏼❤💚✌🏼👊🏼❤💚✌🏼❤,
7039571649091617538,❤️💚✌🏻👊🏻🇵🇭🇵🇭🇵🇭🇵🇭🇵🇭,
7039571654175212290,tama po...🐯🐯🐯🦅🦅🦅🦅👊👊👊👊✌️✌️✌️✌️🇵🇭🇵🇭🇵🇭🇵🇭,
7039571738107659009,"BBM pahinga ka po muna need namin ang buong lakas mo.
kame na bahala sa Mayo👍🏻☺️Naniniwala po kame sayo🥰",
7039555791879586561,SOLID BBM,
7039571859838468865,🥰🥰🥰,
7039571883024892673,ang tatamis tlg ng mga pananalita ng mga pulitiko.😂,
7039555726859961089,wow BBM ✌️✌️✌️🇵🇭🇵🇭🇵🇭,
7039555541404254977,"nong time ng Marcos talaga mga pilipino ay nerrespeto ng mga dayuhan,ngayon baaura na amg tinhin nila sa pilipino.",
7039547217891803905,Ferdinand Romualdez Marcos Jr.,
7039572108422382337,BBM!!!!,
7039555257583665922,"""AKO AY FILIPINO AT ANG AKING PANGULO AY WALANG IBA KUNDI SI BBM."" ✌🏻👊🏻",
7039572157403448066,No to roque 🙄,
7039547616488948482,🥰🥰,
7039547875814490882,❤️❤️❤️👋👋👋,
7039572242212406017,Protect BBM at Sara .,
7039572456474264321,banat by left the group🥰🥰🥰,
7039554944341132034,SOLID BBM AND SARA 2022 ELECTION ✌️👊💯🇵🇭🇵🇭🇵🇭💖💖💖,
7039554812535030530,😘😘😘😘😘😘,
7039554824014152450,parang si pres Marcos lang,
7039554741697118978,suled ako sayo i dol ping Ikaw ang tunay na pag asa ng pinas at taong bayan,
7039554732905497346,Fly High Sir!.,
7039572942958658306,"mabuhay ang bagong lipunan;BBM SARA 2022,solid",
7039554684814312193,yan ang tunay na tao at pilipino🥰🥰🥰,
7039572998248203010,Mukhang pagod na si BBM. Pahingahin muna natin sya sa Caravan..,
7039573010705335041,idol yan,
7039573129303638786,bbm solid,
7039573172177404673,Wow BBM pala si Sec. Mark Villar 🥰,
7039573186572763906,❤️❤️❤️❤️❤️,
7039573201730585345,#BBM❤️👏👏👏👏🇵🇭🇵🇭🇵🇭👏👏👏👏👏,
7039573404181365505,solid BBM Sara ✌️✌️✌️✌️✌️✌️✌️✌️✌️✌️✌️✌️👊👊👊👊👊👊👊👊👊👊👊👊👊👊👊👊👊👊👊👊👊👊,
7039554549875114753,bakit nanjan na nman si Roque ? ano ginagawa niyan jan😅,
7039554525183279874,speech pa.lang .alam na alam ntn na my patutunguhan talaga tayu pag nagkaisa BBM.LANG MALAKAS,
7039573530082083586,"mag ingat po kayong lahat, magtulungan po tayong ituloy ang pagbangon ng mahal nating Pilipinas
🇵🇭✌️❤️MATE, Marcos at Duterte💚👊🇵🇭",
7039573541297259265,"ganun pa rin yan Pagkatapos, papatayin, huhulihin, I torture ,IKUKULONG... never to marcos",
7039554529225966338,bbm for pres.,
7039573693454074626,LALONG maghihirap Pilipinas sA yo..,
7039554491720745729,pero ang bunganga tingnan,
7039554472091796226,eh ung speech no digong po?,
7039573816938791681,that's my president,
7039554241618248450,ANG PRESIDENTENG HINDI PALAAWAY.. BBM FOREVER,
7039554229098709762,PAGKAKAISA🥰 Dba sarap pakinggan? Kumusta naman ang sigaw ni Leni at Kiko?pghihiganti at hukayin ang libing ni FEM😳,
7039573991019184898,#solid BBM ✌️❤️,
7039554211847127809,✌✌✌✌👊👊👊👊,
7039554192838492930,kakainggit ng tama,
7039554077009019649,Andun parin ang makabayan tlgang mahal nya ang bansa taas noo kahit kanino 🥰 shuta hndi ko pa narinig ky lenie yan at sa iba 😏😏,
7039548618180674305,e d wow,
7039553501336306433,tama,
7039548711302955777,bbm,
7039552983625532161,Yan ang speech.. Hindi ung puro paninira,
7039552862845731585,🥰🥰🥰,
7039574675676529409,BBM solid!✌️🇵🇭❤️,
7039574705237623553,"Sorry, he has done nothing when he was in public service. His lies, his track record.. It is a NO",
7039574688687260417,"proud pilipino,proud ilonggo,proud BBM solid kami ditu.",
7039574709067383554,Yan ang Pilipino mabuhay BBM,
7039552694235267842,❤️❤️❤️❤️❤️❤️❤️,
7039550417999119106,♥️♥️♥️♥️♥️♥️😍😍😍😘😘😘,
7039574772250477313,BBM SARRA tandem solid 👍👍🇵🇭🇵🇭🇵🇭,
7039574812318712578,Manalo na si idol,
