source,post_id,container_id,user_id,datetime,text,length,likes_received,replies_received,amp_prob,is_sockpuppet
pantip,18102,42119503,pantip_7576977,2023-07-15 14:58:23,แล้วทำไม ยิ่งแม้ว ไม่เซ็น ทั้งๆที่ หาเสียงไว้ แต่พอได้อำนาจ กลับคิดจะ นิรโทษให้คนสั่งฆ่าประชาชนซะงั้น สตรีผู้ทุ่มเททั้งชีวิต เพื่อ นิรโทษให้คนสั่งฆ่าประชาชน สั่ง สส ทำงานตีสามตีสี่ เพื่อนิรโทษให้ จนทำให้ ปัญญาชน ทนความ กร่างไม่ไหว ออกมาประท้วงไปทั่ว เป็นต้นเหตุให้เกิดการรัฐประหาร จนตัวเองกลายเป็น สัมภเวสี ในที่สุด,315,3,,,1
pantip,18106,42119503,pantip_7630122,2023-07-15 15:07:33,กลัวคดี 2500 ศพ ไม่ไปคุก ก็ไปวัด อิอิ,37,2,,,1
pantip,18108,42119503,pantip_7585251,2023-07-15 16:40:16,หากจะเข้ามา ล้มล้าง ควรไปสมัคร แม่บ้าน ไม่ใช่ มาสมัคร สส.,57,1,,,0
pantip,18110,42119503,pantip_7585251,2023-07-15 16:43:17,หากยังไม่รู้ หน้าที่ ของ สส ก็ไปทำงาน แทน แม่บ้าน ก็เหมาะสมแล้วครับ,67,1,,,0
pantip,18276,42119540,pantip_7260775,2023-07-15 15:14:47,ถ้าพิธาโดนสอยก้าวไกลจะยังอยู่กับเพื่อไทยมั้ย2 คำถามเดิม เหมือนที่คิดไว้ไม่มีผิด เห็นปิยบุตรพูดทำนองว่าจะแยกเป็นฝ่ายค้าน วันนี้ เสรีพิศุทธ์ออกมาบอกอีก ส่วนตัว กก ควรแสดงน้ำใจนักฬา สนับสนุนเพื่อไทยถ้าที่สุดแล้ว พิธา ไม่ผ่าน สว คุณบอกไม่ต้องการอำนาจ งั้นควรจะอยู่รวม รบ. เพื่อสนับสนุนเพื่อไทย เอาจิงๆนะเรามองว่าถ้า กก ออกไปเป็นฝ่ายค้าน มันแสดงให้เห็นเลยว่า ไม่จริงใจ คิดถึงแต่นโยบายของตัวเองเพียงอย่างเดียว เคยตั้ง กท นี้มาครั้งนึง ตอนนั้นเจอคนกล่าวหาเรา ตอนนี้เป็นไง เราสนับสนุน เป็นอย่างที่พูดจิงๆ,496,0,,,0
pantip,18277,42119540,pantip_7630122,2023-07-15 15:27:25,ตามหลักการบทละครน้ำเน่า. คู่นี้ต้องตบจูบๆ. กันไปจนจบ คนดู สะใจ อิอิ,67,1,,,1
pantip,18278,42119540,pantip_6844095,2023-07-15 15:42:42,แดงต้มส้ม แค่รอเวลา,19,0,,,1
pantip,18279,42119540,pantip_7585251,2023-07-15 16:12:37,โธ่ ส้ม จาก ผู้นำ กลายเป็น ผู้ขออาศัย จากที่ 1 กลายเป็น ที่โหล่ ฮา,66,0,,,0
pantip,18280,42119540,pantip_7454794,2023-07-15 18:10:10,ชนะที่ไม่ได้เหรียญ,18,1,,,0
pantip,18282,42119540,pantip_7454794,2023-07-15 18:12:28,รธน ของพี่แม้ว ก็ อภินิคูณ เยอะ แต่ไม่มีเรื่องเกี่ยวกับสภา มีเรื่ออื่น คนเลยไม่สนใจ และปัจจุบันก็เปลี่ยน รธน ใหม่แล้ว คนเลยยิ่งไม่พูดถึง รธน เก่า เข้าไปใหญ่,156,0,,,0
pantip,18336,42119570,pantip_7564714,2023-07-15 15:33:04,จะมีคนเห็นด้วยมั้ยถ้าพิธา จะถอยคนละก้าวกับสว. ในมาตร 112 ครับ ถอยเพื่อเป็นนายกฯ นะครับ ถ้ายอมถอย สว. ถึงจะยอม vote นะครับ ถ้ายื้อกันไปกลัวว่าจะเสียเวลาเปล่าๆนะครับ ไม่รู้ว่าเพื่อไทย จะจัดตั้งรัฐบาลได้มั้ยนะครับ แต่เห็นสว.แง้มว่าจะ vote เพื่อไทยนะครับ,250,0,,,1
pantip,18337,42119570,pantip_7630122,2023-07-15 15:34:46,ถอยแบบนั้น. ก็หมดมุกไปหลอกเด็ก ให้ไปติดคุกสิครับ ถอยได้ที่ไหนเล่า อิอิ,70,0,,,1
pantip,18342,42119570,pantip_7585251,2023-07-15 16:06:28,กก คือ ความหลัง ของพวกเรา . . อุ๊ย พิมพ์ ผิด . กก คือ ความหวังฝ่ายค้านของเรา ฮา,79,1,,,0
pantip,18344,42119570,pantip_5765869,2023-07-15 16:08:32,ในความเห็นส่วนตัว เป้าประสงค์ที่แท้จริงของพรรคนี้คือ เปลี่ยนรูปแบบการปกครองของไทย ให้ไปเป็นแบบ สาธารณรัฐ ตามอย่างประเทศฝรั่งเศส ตามที่มันสมองของพรรคนี้ได้ไปร่ำเรียนมา ความจริงประเทศในเอเซียที่เป็น สาธารณรัฐ ก็มีมาก เช่น ลาว เวียดนาม พม่า บังคลาเทศ อินเดีย ปากีสถาน อินโดนีเซีย ฟิลิปปินส์ สหพันธรัฐมาเลเซีย จีน ซึ่ง ส่วนใหญ่ ยกเว้นจีน ก็จะเป็นอดีตอาณานิคมของชาติตะวันตกมากันทั้งนั้น ในขณะที่ชาติตะวันตกที่เป็นเจ้าอาณานิคมของประเทศเอเซีย เหล่านี้ ยังเป็น ราชอาณาจักร อยู่เลย เช่น สหราชอาณาจักร united kingdom ราชอาณาจักรเนเธอร์แลนด์ ราชอาณาจักรสเปน เป็นต้น ประเทศในเอเซีย ที่ไม่เคยเป็นอาณาานิคมของชาติตะวันตก อย่าง ญี่ปุ่น ก็ยังมีสถานะเป็นราชอาณาจักร เพราะมีการปกครองแบบ ประชาธิปไตยอันมีพระมหากษัตริย์ทรงเป็นประมุข ในฝรั่งเศสส มีการต่อสู้เพื่อให้ประเทศกลายเป็น สาธารณรัฐ มาหลายร้อยปีแล้ว ตอนนี้อยู่ในยุคของ สาธารณรัฐฝรั่งเศสที่ 5 ซึ่งเกิดได้มา 65 ปีแล้ว ส่วนตัวแล้วมองว่า พรรค กก ไม่ถอยเรื่อง ม.112 หรอก เพราะนั่นคือเป้าประสงค์ที่แท้จริงของเขา ส่วนพวกนโยบายประชานิยม ทั้งหลาย เช่น ค่าแรง 450 บาท เงินคนแก่ 3000 บาท ฯลฯ อะไรพวกนี้ มันก็เหมือน เหยื่อล่อ ปลา คือ ประชาชน ให้ติดเบ็ด เท่านั้นเอง เมื่อประชาชน ติดเบ็ด กาเลือกพรรคนี้แล้ว เขาก็ต้องผลักดัน เรื่องที่เป็นเป้าประสงค์จริง ๆ ให้เต็มกำลัง,1189,5,,,0
